Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2024-11-21,Kolkata,25.4,36.9,15.4,5.8,11.7,NNE,35,NNW,NE,6,12,59,70,1008.8,1010.5,4,NA,30.0,27.6,Yes,No
2033-05-13,Kolkata,29.2,39.6,1.2,10.8,NA,NNE,43,NNW,SE,16,11,92,80,1010.4,1023.7,4,0,37.9,36.5,Yes,Yes
2035-03-12,Hyderabad,15.3,26.4,14.3,2.0,2.8,ENE,48,ESE,NE,8,5,64,39,1009.8,1019.4,NA,7,26.1,19.9,Yes,Yes
2032-05-16,Hyderabad,13.7,28.2,11.6,9.5,3.3,WSW,36,WNW,SSE,19,18,74,89,1013.2,1006.8,NA,4,23.3,16.0,Yes,No
2013-03-19,Delhi,12.2,24.7,9.3,4.5,10.0,ENE,45,N,SSW,17,5,66,35,1007.8,1010.0,8,0,24.4,21.2,Yes,No
2011-04-29,Chennai,24.7,37.4,18.2,NA,12.0,SSE,35,NNE,S,17,15,79,75,1010.2,1021.8,2,NA,28.3,25.6,Yes,No
2034-05-27,Kolkata,29.4,38.3,9.2,NA,3.4,SSW,25,NNE,NE,17,14,77,85,1008.8,1023.7,1,6,30.6,31.0,Yes,Yes
2021-04-06,Jaipur,19.3,29.7,17.9,2.7,9.1,NW,46,ESE,W,7,13,83,51,1024.3,1019.2,NA,8,21.8,27.4,Yes,Yes
2008-12-06,Lucknow,19.9,29.4,11.9,13.6,2.2,E,43,NE,E,20,8,70,58,1011.3,1011.0,NA,NA,25.7,26.3,Yes,Yes
2009-07-30,Delhi,14.9,27.6,6.9,3.6,NA,SSW,34,SE,NNW,5,6,91,82,1008.0,1014.7,NA,6,27.4,15.6,Yes,Yes
2019-05-18,Lucknow,16.7,25.0,5.0,1.1,4.0,N,42,ENE,NNW,9,11,97,87,1005.8,1010.3,8,7,22.7,17.3,Yes,Yes
2031-07-10,Mumbai,23.7,29.9,6.7,9.7,7.3,SE,50,SE,SSE,8,7,61,36,1008.6,1024.2,NA,NA,29.4,27.9,Yes,Yes
2026-09-06,Kolkata,11.3,22.0,19.4,11.2,3.5,ENE,23,NNE,N,13,8,75,62,1006.4,1019.1,6,NA,19.1,16.7,Yes,Yes
2022-04-19,Bangalore,10.7,17.0,7.3,NA,NA,SSE,32,N,WSW,20,12,98,56,1023.1,1020.6,NA,0,11.1,15.2,Yes,No
2014-01-11,Kolkata,29.2,36.3,17.6,14.0,7.4,SSW,23,E,ENE,14,16,92,65,1023.1,1011.2,NA,NA,29.4,32.1,Yes,Yes
2016-11-26,Bangalore,24.8,30.7,8.9,3.0,5.8,ENE,21,NNE,SE,8,13,99,52,1008.1,1012.4,4,NA,26.9,27.9,Yes,Yes
2013-10-02,Jaipur,28.1,34.8,11.2,NA,6.4,W,40,NW,SW,14,15,62,57,1023.4,1012.1,2,NA,31.9,34.6,Yes,No
2016-10-17,Kolkata,12.3,22.7,12.1,5.7,NA,E,38,NNW,WSW,8,5,91,32,1016.1,1018.2,NA,1,22.2,16.0,Yes,No
2017-07-13,Chennai,10.2,18.3,10.3,NA,11.8,ENE,50,SE,W,17,11,89,41,1024.6,1014.6,NA,1,12.3,12.8,Yes,Yes
2012-12-13,Delhi,26.9,35.7,19.4,NA,NA,WNW,45,SSE,W,17,15,100,76,1008.8,1011.1,NA,NA,34.5,35.6,Yes,No
2015-04-17,Pune,20.8,27.3,16.9,14.4,5.9,NNE,23,W,N,19,8,94,39,1007.1,1014.0,NA,NA,21.3,23.0,Yes,Yes
2033-01-23,Ahmedabad,25.4,40.4,8.3,0.3,NA,N,26,E,NNE,8,15,94,55,1011.5,1023.5,3,8,28.0,36.8,Yes,No
2020-03-29,Delhi,18.5,25.3,11.4,9.7,10.0,SE,39,W,WSW,14,9,72,62,1009.8,1016.6,NA,3,23.1,22.1,Yes,Yes
2011-08-01,Mumbai,13.5,24.4,17.2,8.4,11.4,ENE,48,W,NW,5,18,66,46,1023.4,1024.9,2,2,20.1,15.1,Yes,No
2016-01-14,Ahmedabad,24.6,33.7,6.7,13.8,0.4,NNW,28,SE,NNE,10,18,73,46,1008.6,1022.3,NA,NA,30.7,31.2,Yes,No
2028-05-09,Ahmedabad,18.7,28.1,14.7,5.1,4.4,W,31,NNW,NNW,13,15,89,73,1021.2,1016.8,5,3,19.0,26.2,Yes,No
2009-01-03,Hyderabad,12.5,19.2,13.9,2.6,7.0,S,50,S,NNE,12,11,83,78,1007.5,1007.6,4,7,13.2,13.0,Yes,Yes
2034-05-15,Pune,27.8,36.5,2.1,11.6,NA,N,46,SE,E,11,8,90,73,1021.2,1008.1,NA,8,27.9,32.1,Yes,Yes
2018-02-17,Jaipur,28.9,42.2,4.9,NA,3.1,WNW,40,ESE,WNW,17,5,59,89,1013.6,1016.0,3,2,41.5,36.4,Yes,No
2033-01-18,Ahmedabad,21.6,31.9,16.7,NA,4.8,SSE,20,NNW,SE,8,8,61,63,1018.4,1007.6,4,1,25.0,26.1,Yes,Yes
2033-11-27,Ahmedabad,13.1,27.4,2.7,NA,NA,N,45,NNE,NW,20,12,58,77,1005.7,1023.4,2,1,25.4,20.2,Yes,No
2013-07-06,Hyderabad,25.1,32.6,2.8,NA,10.1,SSE,30,NW,NNE,15,15,61,38,1010.5,1020.3,7,NA,30.2,28.1,Yes,Yes
2020-11-22,Mumbai,22.0,35.4,3.6,6.1,4.6,SSE,46,ESE,SSE,14,8,71,68,1008.3,1015.3,1,NA,23.5,34.5,Yes,Yes
2013-12-04,Lucknow,24.0,32.1,0.4,7.9,10.5,NW,35,NNW,NE,18,5,60,60,1008.8,1024.6,4,1,26.3,25.0,Yes,Yes
2018-08-18,Hyderabad,27.3,37.3,8.1,7.4,0.3,WSW,27,W,NNE,13,14,80,38,1005.6,1009.4,NA,0,28.4,28.7,Yes,No
2033-11-29,Delhi,26.4,35.9,18.4,NA,NA,WNW,34,E,ESE,15,17,61,57,1011.4,1014.5,8,2,30.3,27.8,Yes,Yes
2034-04-13,Jaipur,20.6,30.0,7.0,14.1,NA,N,37,SSW,WSW,5,17,62,41,1015.0,1007.4,8,NA,22.3,27.9,Yes,No
2014-11-06,Ahmedabad,25.0,34.1,3.5,0.7,1.2,NNE,46,WSW,WSW,14,19,85,57,1016.9,1008.2,3,NA,26.7,27.3,Yes,Yes
2025-04-28,Hyderabad,18.8,30.6,2.0,3.1,NA,SSE,26,S,ESE,7,5,78,44,1022.5,1019.9,3,3,27.8,20.2,Yes,Yes
2029-05-10,Mumbai,27.5,35.5,7.6,6.7,9.5,NE,21,E,NE,19,14,77,56,1005.9,1014.4,5,0,31.5,30.3,Yes,Yes
2033-11-23,Kolkata,29.1,36.5,2.9,10.7,6.9,S,34,S,SSW,15,10,85,43,1021.1,1023.6,8,NA,29.8,36.3,Yes,No
2022-06-24,Delhi,20.2,25.4,5.7,10.2,4.2,E,43,ESE,NW,5,10,65,58,1016.9,1014.8,4,0,23.8,23.9,Yes,Yes
2016-12-30,Kolkata,10.3,16.8,2.1,0.9,10.3,SE,44,SW,E,7,5,99,81,1019.7,1015.1,NA,6,11.7,15.2,Yes,No
2034-12-24,Delhi,26.4,39.7,16.2,0.1,NA,NNW,32,ENE,SSE,18,18,65,60,1011.3,1005.7,NA,2,34.8,31.9,Yes,Yes
2027-08-03,Mumbai,20.8,34.1,9.7,9.3,8.4,NNE,40,WNW,SE,18,8,57,82,1009.3,1019.4,NA,NA,27.2,26.1,Yes,Yes
2014-10-27,Hyderabad,19.2,31.7,0.9,9.6,2.2,NNE,30,W,ENE,19,16,86,68,1018.0,1024.3,0,NA,25.8,20.7,Yes,No
2024-04-23,Kolkata,10.3,17.9,15.1,4.0,7.1,NW,38,ESE,E,17,13,72,44,1018.3,1017.3,2,6,13.4,16.1,Yes,Yes
2030-04-16,Kolkata,28.5,39.3,2.5,2.9,8.1,S,49,NNE,ESE,15,5,54,46,1008.1,1019.8,NA,2,31.8,31.1,Yes,No
2015-12-09,Hyderabad,27.7,35.0,0.8,11.1,0.5,SSW,50,NE,SSE,10,20,87,82,1017.0,1012.9,7,4,28.7,29.3,Yes,No
2012-07-06,Kolkata,11.7,24.7,1.7,11.2,12.0,SSW,27,NE,NNW,14,20,71,79,1023.4,1011.3,NA,NA,19.4,16.0,Yes,Yes
2017-06-18,Delhi,21.3,32.5,15.2,13.9,NA,SW,36,N,NW,13,7,93,64,1006.2,1021.8,7,NA,26.9,30.4,Yes,Yes
2011-10-21,Delhi,20.8,35.7,9.3,9.2,8.8,NE,29,ESE,S,15,20,91,57,1010.3,1016.4,2,2,33.3,27.0,Yes,No
2021-05-03,Ahmedabad,19.3,33.2,5.3,0.2,10.6,S,48,WNW,SW,8,16,76,49,1006.4,1019.3,0,NA,19.4,20.3,Yes,No
2028-04-29,Kolkata,27.4,34.1,4.5,5.7,0.2,W,37,NNE,WSW,13,19,52,49,1013.3,1010.2,NA,NA,29.4,31.4,Yes,No
2013-07-05,Hyderabad,20.8,33.8,6.6,9.5,7.9,ENE,25,W,WSW,14,5,99,80,1017.9,1023.4,NA,4,29.1,20.9,Yes,Yes
2010-03-05,Bangalore,19.0,30.3,3.4,2.0,11.8,SSW,27,ESE,N,16,11,61,60,1020.2,1005.5,2,7,26.4,21.3,Yes,Yes
2034-01-15,Pune,21.6,34.3,0.6,NA,NA,SSE,42,SW,SE,6,8,72,50,1006.0,1022.9,7,NA,25.2,29.7,Yes,No
2031-05-28,Jaipur,11.8,22.8,13.0,7.6,8.2,ESE,43,WNW,N,11,8,60,59,1018.7,1020.6,0,3,12.5,19.2,Yes,Yes
2025-11-14,Chennai,14.2,27.1,16.4,7.3,4.9,S,27,NW,NW,17,7,93,75,1012.3,1015.0,NA,NA,20.8,14.5,Yes,Yes
2012-02-14,Bangalore,14.3,27.6,19.8,NA,9.6,SSW,48,E,W,7,18,68,70,1024.9,1005.5,NA,5,14.7,19.0,Yes,Yes
2033-10-27,Pune,13.9,25.3,4.8,NA,5.4,SW,46,SSE,SSW,11,10,62,68,1008.1,1009.7,8,4,24.5,14.7,Yes,Yes
2012-08-12,Hyderabad,19.3,31.4,3.2,2.4,NA,SW,22,WNW,WSW,11,17,76,52,1008.8,1015.4,8,0,29.6,25.7,Yes,No
2029-10-12,Lucknow,10.1,15.5,5.8,0.5,2.0,SE,23,SSW,WNW,12,6,85,74,1024.7,1006.7,6,NA,13.8,14.8,Yes,No
2023-06-07,Ahmedabad,25.5,31.6,3.3,12.9,3.6,WNW,47,S,WNW,8,15,56,40,1005.6,1011.4,4,8,25.5,28.8,Yes,No
2019-10-29,Ahmedabad,25.0,39.7,0.3,NA,3.4,SSE,27,NE,NNW,5,13,53,76,1008.8,1010.5,NA,NA,34.2,32.0,Yes,No
2034-10-11,Mumbai,14.3,26.6,3.9,4.1,NA,SSE,27,WSW,W,17,18,85,48,1011.8,1018.7,3,0,17.8,26.1,Yes,No
2023-01-22,Jaipur,16.5,23.9,16.5,14.8,NA,SSW,22,NNW,NW,12,9,81,51,1009.8,1014.2,1,NA,17.7,16.7,Yes,No
2012-08-14,Pune,18.0,27.5,13.7,NA,0.1,SE,40,ENE,SE,19,16,93,78,1009.0,1009.4,1,6,18.3,24.3,Yes,Yes
2024-09-11,Jaipur,12.2,18.5,12.8,NA,6.8,NE,23,NW,SSE,6,7,87,48,1014.3,1009.0,7,NA,14.2,12.3,Yes,No
2011-01-15,Hyderabad,12.7,20.7,16.4,3.5,NA,ESE,49,WNW,ENE,11,12,54,47,1008.0,1016.9,7,6,17.9,14.2,Yes,No
2016-08-03,Delhi,11.3,21.0,15.7,9.5,NA,NE,22,ENE,N,5,20,95,59,1005.7,1023.0,NA,7,20.7,14.8,Yes,No
2014-09-18,Bangalore,12.4,26.9,7.4,8.5,8.0,NE,21,NNW,SSE,5,14,91,81,1006.3,1021.4,NA,5,24.6,23.7,Yes,Yes
2008-09-17,Jaipur,18.7,27.7,19.1,14.7,NA,E,23,NNE,SW,12,7,78,66,1008.9,1017.6,NA,2,21.0,23.6,Yes,Yes
2021-11-15,Kolkata,28.1,41.3,0.1,13.8,7.2,WNW,31,NNE,SSW,16,5,97,51,1019.2,1023.8,8,3,35.1,39.7,Yes,No
2019-11-04,Delhi,27.8,35.6,0.9,5.3,2.4,WSW,34,NW,NW,5,10,66,87,1008.3,1010.4,2,NA,30.6,33.3,Yes,No
2031-06-10,Mumbai,26.2,38.5,6.7,NA,NA,WSW,28,WSW,WSW,20,19,78,81,1014.3,1024.8,NA,4,27.1,31.5,Yes,No
2021-05-24,Bangalore,28.5,36.1,0.8,4.7,6.3,S,36,WNW,E,6,13,71,84,1013.0,1008.0,0,NA,35.0,34.7,Yes,Yes
2008-04-03,Ahmedabad,26.2,37.9,13.7,7.8,11.3,ESE,36,WNW,NNE,19,8,61,65,1018.6,1006.5,6,2,37.0,35.2,Yes,No
2014-10-19,Delhi,15.2,27.2,10.8,11.7,3.4,WSW,44,SSW,S,10,12,73,36,1022.5,1012.6,7,6,24.1,16.6,Yes,Yes
2009-09-25,Mumbai,16.2,30.6,2.3,NA,5.6,ENE,39,N,W,10,5,63,70,1020.4,1008.1,NA,NA,21.5,26.4,Yes,No
2024-07-01,Pune,27.3,34.7,13.6,6.9,9.2,NE,43,ESE,N,15,20,68,81,1017.0,1014.7,1,NA,30.4,27.7,Yes,Yes
2011-08-21,Hyderabad,14.9,22.9,3.1,3.4,4.2,WNW,33,NW,E,7,11,63,46,1011.1,1011.9,7,0,15.5,20.4,Yes,No
2028-12-19,Hyderabad,11.4,19.9,4.3,NA,3.9,NNE,26,N,SE,14,16,75,67,1007.0,1013.9,4,2,14.2,15.8,Yes,Yes
2032-05-07,Ahmedabad,19.6,27.1,2.2,2.5,NA,N,34,WNW,SSW,11,17,96,50,1015.7,1024.5,3,3,22.0,25.4,Yes,No
2019-10-22,Mumbai,24.8,39.8,9.8,3.7,3.2,NNE,31,SSE,N,16,17,58,77,1021.4,1024.3,NA,1,25.3,30.7,Yes,Yes
2025-07-10,Bangalore,16.6,25.5,14.7,5.1,0.1,ENE,46,WNW,NE,7,19,72,56,1020.4,1020.9,5,NA,18.4,19.5,Yes,Yes
2034-12-01,Bangalore,25.0,38.7,10.7,8.6,1.2,W,45,N,ENE,7,19,58,59,1024.5,1012.7,1,NA,34.0,31.9,Yes,No
2017-10-10,Delhi,21.0,35.7,11.6,6.7,7.6,ENE,25,ESE,ESE,17,7,97,46,1009.6,1011.8,2,5,35.6,34.7,Yes,No
2025-01-20,Bangalore,27.9,40.3,17.2,11.4,3.4,N,48,W,NNW,12,11,62,72,1008.5,1005.3,2,NA,37.0,29.4,Yes,No
2023-07-22,Lucknow,21.4,32.9,19.8,4.0,NA,NNE,22,N,E,16,15,83,68,1005.2,1005.1,1,6,31.3,26.0,Yes,No
2020-06-28,Delhi,26.5,34.4,19.2,3.3,4.6,NNW,24,NNW,S,15,19,85,37,1025.0,1020.9,4,NA,32.1,28.7,Yes,Yes
2012-04-29,Hyderabad,19.1,28.6,3.2,11.3,9.5,NNE,32,NE,NE,14,5,89,80,1021.2,1011.1,2,4,21.2,27.9,Yes,Yes
2016-01-02,Chennai,16.7,29.4,17.9,1.6,NA,NNE,39,NNW,ESE,10,5,70,32,1022.3,1023.3,3,NA,17.9,22.7,Yes,No
2031-06-15,Bangalore,23.7,29.9,2.4,11.3,7.0,NNW,31,N,NNW,20,8,93,48,1008.1,1019.2,7,5,28.1,29.0,Yes,Yes
2014-04-03,Delhi,20.3,25.4,12.9,14.8,2.8,WNW,33,W,S,16,18,50,77,1022.9,1024.8,NA,NA,23.6,24.9,Yes,Yes
2033-03-09,Lucknow,28.5,38.4,3.0,13.1,5.1,NNW,35,WNW,W,13,13,58,79,1015.8,1021.4,5,6,30.0,37.2,Yes,No
2026-09-14,Chennai,16.7,28.3,0.2,8.3,8.9,NNW,31,WSW,ESE,12,16,72,56,1011.5,1005.7,0,2,25.4,27.9,Yes,Yes
2014-05-22,Pune,17.8,27.7,9.4,NA,1.9,NW,21,ESE,WNW,15,8,53,73,1008.4,1021.8,4,6,19.2,25.9,Yes,No
2017-12-12,Delhi,22.9,35.1,8.5,0.8,9.1,NW,43,SE,SW,7,7,56,60,1010.5,1022.9,6,NA,34.0,32.7,Yes,Yes
2015-12-06,Jaipur,27.8,37.3,1.5,3.0,NA,SW,50,N,NW,11,6,68,37,1008.2,1022.8,8,NA,34.6,30.1,Yes,Yes
2028-08-17,Bangalore,15.6,23.2,11.3,9.5,4.1,S,23,NNW,ESE,16,5,88,70,1011.6,1017.0,5,6,20.3,22.1,Yes,No
2032-02-14,Bangalore,10.8,22.9,13.2,NA,4.9,SE,37,ESE,E,5,11,97,72,1023.7,1008.4,NA,5,19.5,22.5,Yes,Yes
2025-08-21,Mumbai,12.5,25.9,1.6,14.8,4.4,SW,48,NW,WSW,18,6,82,82,1012.9,1015.5,4,NA,19.0,18.4,Yes,Yes
2009-12-15,Mumbai,13.0,25.4,17.2,7.6,1.2,WNW,26,SSW,NE,14,16,68,54,1022.6,1016.0,NA,NA,19.1,15.8,Yes,No
2012-07-08,Chennai,18.5,26.6,1.0,NA,10.6,SW,21,NW,ESE,11,16,81,38,1006.9,1019.7,3,5,23.5,25.1,Yes,No
2022-05-14,Kolkata,26.3,35.1,16.0,1.3,10.0,SSE,40,WSW,SSW,17,16,88,76,1021.1,1017.4,6,NA,33.7,30.2,Yes,Yes
2011-12-03,Pune,28.2,42.9,15.1,10.9,4.0,SW,46,WNW,E,20,19,88,50,1015.5,1016.7,3,1,32.7,40.9,Yes,Yes
2030-12-18,Ahmedabad,12.6,19.5,19.2,NA,9.7,NE,47,NE,SSW,15,5,75,81,1022.1,1017.3,7,2,14.6,15.7,Yes,No
2009-03-07,Pune,12.9,26.8,10.1,0.6,11.1,SE,23,NNW,NNW,7,20,77,62,1008.0,1020.0,8,NA,15.4,25.2,Yes,No
2009-11-13,Lucknow,27.4,40.4,3.4,5.2,10.8,SSW,40,SSW,SSE,14,12,86,84,1017.0,1005.3,2,8,27.9,32.2,Yes,Yes
2015-01-31,Hyderabad,24.7,34.0,17.5,2.0,10.9,NNW,29,NW,W,16,14,59,48,1008.4,1007.7,7,0,33.9,32.8,Yes,No
2027-05-26,Lucknow,27.8,37.9,3.3,13.9,NA,ESE,40,SE,SSE,9,20,98,85,1017.1,1013.2,NA,3,30.1,31.6,Yes,Yes
2011-12-21,Kolkata,19.7,33.2,12.4,9.2,NA,S,48,SE,S,12,12,77,70,1009.5,1019.5,2,1,26.3,32.7,Yes,Yes
2015-05-03,Mumbai,19.9,34.7,2.9,0.6,0.7,S,46,SSE,NNE,18,8,94,57,1022.2,1021.8,NA,NA,19.9,31.4,Yes,No
2029-10-12,Mumbai,12.0,18.0,0.2,10.1,0.1,S,34,NNE,NW,8,8,68,67,1011.8,1010.1,3,7,13.2,13.1,Yes,No
2024-12-16,Delhi,16.7,24.4,6.6,3.6,NA,W,34,NNE,WSW,10,11,65,90,1008.9,1017.7,2,6,16.7,22.4,Yes,No
2024-06-10,Ahmedabad,10.2,21.3,17.9,12.5,9.9,W,37,W,E,9,15,66,85,1021.4,1012.8,1,4,16.3,12.5,Yes,Yes
2029-09-18,Bangalore,22.6,28.2,14.9,5.2,8.7,E,38,NNW,ENE,16,12,80,90,1015.0,1024.7,6,NA,22.7,22.9,Yes,Yes
2018-05-20,Mumbai,13.7,27.6,18.2,10.4,3.4,NNW,38,ENE,NNW,17,8,98,72,1018.5,1018.5,7,NA,16.8,18.6,Yes,Yes
2027-03-20,Kolkata,25.4,40.2,0.7,2.5,7.6,SE,42,S,SW,17,12,89,38,1023.7,1014.0,7,NA,38.5,34.0,Yes,Yes
2019-03-01,Delhi,16.5,23.5,3.8,12.0,NA,SSW,27,SSE,NNE,16,8,100,30,1023.1,1020.2,5,NA,17.5,22.5,Yes,Yes
2010-11-10,Hyderabad,29.8,38.5,10.6,NA,3.0,SSE,40,SW,N,20,19,86,76,1020.7,1005.2,2,NA,32.0,31.4,Yes,No
2034-11-05,Ahmedabad,16.5,27.7,2.6,NA,10.8,NNW,24,SW,ESE,5,5,53,41,1020.1,1013.1,NA,4,27.2,26.3,Yes,No
2022-10-01,Delhi,27.5,39.1,3.1,11.7,1.4,SSE,44,E,S,19,7,70,81,1019.7,1011.7,8,0,30.9,38.0,Yes,Yes
2020-05-19,Delhi,17.0,30.8,8.2,8.9,6.5,NNE,38,W,ENE,18,20,91,50,1023.3,1016.4,4,2,18.8,18.3,Yes,Yes
2022-04-05,Kolkata,27.6,36.2,7.3,8.5,0.8,SE,31,WSW,W,15,14,65,45,1022.9,1005.2,NA,7,29.0,29.3,Yes,Yes
2028-12-01,Bangalore,17.3,27.8,13.6,12.1,NA,W,49,NE,NNE,16,20,82,45,1020.1,1014.6,5,0,22.5,25.0,Yes,No
2028-08-09,Lucknow,15.4,30.0,10.5,9.2,0.1,WNW,45,SE,NW,17,7,82,68,1021.1,1017.3,2,6,17.9,20.9,Yes,Yes
2015-07-22,Jaipur,27.2,39.2,16.6,7.0,2.5,NW,31,WNW,SSW,11,11,84,57,1008.0,1012.9,0,6,31.0,35.7,Yes,No
2018-01-26,Bangalore,12.6,22.0,1.8,4.9,11.1,E,20,NNW,N,13,19,73,40,1010.4,1022.9,1,1,15.1,16.7,Yes,Yes
2033-10-03,Pune,22.4,34.6,15.0,0.5,NA,N,29,SW,W,11,15,70,80,1007.3,1005.6,3,2,27.0,29.3,Yes,Yes
2012-12-13,Chennai,23.2,31.8,0.8,13.3,5.7,SSW,44,NNE,SSW,8,8,93,74,1022.2,1010.7,8,8,28.4,31.2,Yes,Yes
2028-08-29,Kolkata,19.3,28.7,6.5,14.2,11.7,ENE,35,S,NE,15,9,96,76,1008.6,1009.2,NA,0,28.5,27.8,Yes,Yes
2011-09-05,Mumbai,20.5,25.9,6.6,NA,5.9,S,28,NE,SSE,20,14,75,48,1017.4,1014.5,0,NA,21.8,23.8,Yes,No
2013-03-06,Mumbai,10.1,19.8,8.5,11.1,6.3,E,29,NNW,NNW,10,8,73,82,1019.2,1022.7,3,2,14.8,10.9,Yes,No
2034-09-26,Lucknow,11.6,24.9,17.9,14.1,6.6,W,37,SW,NW,18,5,97,31,1017.4,1023.0,8,3,14.7,22.5,Yes,Yes
2015-06-16,Hyderabad,15.6,24.2,13.0,13.1,4.9,ESE,21,SSE,N,15,5,81,74,1009.9,1019.5,4,NA,22.0,23.1,Yes,Yes
2020-08-13,Kolkata,22.4,34.9,0.1,14.6,10.0,E,49,S,NW,11,8,98,76,1016.1,1014.9,1,4,26.8,27.6,Yes,No
2013-10-02,Delhi,10.7,24.1,2.6,NA,9.8,SSE,27,WNW,NNW,13,6,83,60,1011.6,1008.9,NA,1,19.9,12.9,Yes,No
2029-12-17,Delhi,23.3,32.3,8.0,13.7,6.8,ESE,47,ENE,SSW,20,16,98,85,1009.5,1012.8,0,5,25.6,28.5,Yes,No
2030-05-31,Jaipur,13.1,23.5,7.6,NA,11.1,ENE,40,N,NNE,11,6,72,42,1019.7,1010.0,6,4,21.5,18.5,Yes,Yes
2033-07-14,Bangalore,17.5,24.4,18.9,5.5,6.6,NNE,36,SE,ESE,15,11,91,82,1011.4,1023.2,0,NA,20.4,18.1,Yes,No
2027-09-05,Pune,28.4,40.4,14.2,12.8,6.7,SW,36,ENE,NNE,10,5,71,66,1005.5,1022.7,NA,0,39.1,33.2,Yes,Yes
2020-02-12,Lucknow,12.8,24.1,16.1,1.3,NA,SSE,43,WSW,N,12,13,67,52,1009.1,1011.1,6,8,15.4,20.3,Yes,No
2015-02-04,Hyderabad,11.3,23.9,14.2,11.2,NA,W,33,SW,W,6,15,92,53,1014.9,1007.3,1,NA,15.3,21.3,Yes,No
2020-06-04,Lucknow,18.3,28.0,18.3,10.4,NA,SE,25,N,SSE,18,20,62,72,1014.6,1005.4,3,NA,21.8,19.7,Yes,No
2034-03-19,Ahmedabad,16.6,23.8,1.7,14.2,9.0,NW,23,SE,SE,17,9,76,45,1011.0,1018.6,4,6,17.7,17.9,Yes,No
2025-05-26,Kolkata,29.9,36.8,12.4,3.3,0.2,WSW,42,NNW,NNE,9,14,84,65,1008.8,1008.1,1,1,30.2,31.4,Yes,Yes
2031-02-20,Bangalore,18.1,26.3,16.9,13.7,NA,NNE,30,NNE,ENE,19,9,95,40,1023.4,1011.8,NA,2,24.2,20.1,Yes,No
2009-03-21,Jaipur,25.0,30.1,16.7,1.9,9.1,N,28,NNE,NE,8,7,54,38,1015.7,1008.1,4,NA,25.5,27.3,Yes,No
2009-04-13,Kolkata,12.0,23.2,14.8,7.1,2.1,SSW,37,NW,WNW,8,14,91,55,1013.8,1014.6,4,NA,14.3,12.3,Yes,Yes
2019-11-02,Chennai,24.8,32.6,14.9,10.5,3.6,WNW,20,ESE,WNW,11,6,59,48,1023.3,1015.9,5,3,32.4,29.5,Yes,No
2014-02-20,Kolkata,13.0,19.9,13.8,14.5,0.3,E,27,N,SW,8,8,81,76,1005.5,1005.4,0,0,16.8,15.6,Yes,No
2011-12-02,Ahmedabad,14.0,22.2,1.8,11.8,2.0,NW,32,ENE,N,12,18,98,87,1022.2,1016.3,2,3,19.0,15.5,Yes,Yes
2011-07-02,Pune,18.4,27.2,16.8,5.9,8.2,ESE,45,ENE,WNW,7,16,67,75,1007.1,1014.0,NA,1,26.4,21.2,Yes,No
2017-08-21,Mumbai,25.8,37.4,17.8,NA,10.9,ENE,21,E,E,18,13,65,86,1017.2,1007.2,4,8,26.1,34.2,Yes,No
2034-12-17,Mumbai,26.7,33.9,12.1,14.1,6.8,NW,20,SW,E,11,13,60,70,1009.5,1007.8,1,5,31.2,32.4,Yes,Yes
2020-04-22,Bangalore,17.6,28.6,16.3,0.1,4.1,SSE,27,E,ESE,9,13,82,86,1016.0,1022.4,5,NA,25.7,17.6,Yes,No
2017-09-19,Jaipur,21.3,29.5,7.7,7.6,11.0,WSW,33,SE,NNW,7,6,88,66,1023.5,1017.6,NA,5,27.7,22.2,Yes,Yes
2008-07-29,Chennai,22.6,29.7,13.3,12.4,NA,N,28,W,ENE,13,15,68,68,1008.8,1014.4,3,8,27.3,26.2,Yes,No
2013-05-11,Mumbai,24.1,38.4,0.8,NA,10.1,SSE,32,S,SW,5,15,62,52,1006.9,1019.8,NA,7,30.5,24.9,Yes,Yes
2018-06-03,Delhi,15.4,24.1,19.4,2.3,10.0,ESE,36,SW,ESE,5,18,93,45,1012.4,1012.8,4,NA,17.9,18.0,Yes,Yes
2017-01-22,Lucknow,17.7,24.6,0.2,8.7,4.0,N,48,W,N,16,15,66,30,1024.6,1012.7,8,4,20.8,24.0,Yes,No
2018-01-22,Pune,15.3,21.5,8.2,NA,3.7,SSE,40,NNE,W,20,20,52,37,1016.1,1019.2,7,1,19.8,17.2,Yes,No
2030-08-17,Ahmedabad,14.5,21.2,5.0,NA,8.8,SE,21,SW,E,9,19,86,78,1008.8,1022.5,7,5,14.7,16.2,Yes,No
2022-08-28,Jaipur,14.2,26.2,10.5,1.1,5.0,SSW,49,SE,E,14,6,53,75,1005.4,1012.3,0,NA,25.4,17.0,Yes,No
2034-07-08,Chennai,28.3,33.5,14.1,NA,11.9,NW,46,W,S,18,5,81,48,1018.9,1014.0,6,1,32.5,31.2,Yes,No
2013-12-01,Kolkata,22.5,30.2,11.8,12.9,NA,NW,28,NW,SSE,7,10,70,52,1020.5,1011.5,NA,NA,27.9,28.2,Yes,No
