Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month
10,29.5,39.3,1.5,9.1,8.6,7,43.0,4,8,12,11.0,53,53,1015.3,1020.2,0.0,1.0,35.3,32.6,True,False,5
2,16.8,28.0,1.5,7.3,0.2,7,22.0,8,13,15,7.0,87,49,1021.2,1017.5,3.0,0.0,25.2,19.4,True,False,4
9,12.9,23.5,1.5,0.2,2.6,2,32.0,7,10,8,17.0,84,75,1020.1,1010.1,6.0,3.0,22.0,15.7,True,False,6
5,25.7,32.1,1.5,0.8,4.2,15,49.0,0,10,12,14.0,71,80,1006.7,1017.1,2.0,8.0,29.7,27.1,True,False,10
4,28.0,36.7,1.5,9.0,0.1,8,36.0,7,5,6,11.0,71,90,1008.1,1007.9,1.0,0.0,30.6,28.1,True,False,6
3,14.7,23.8,1.5,5.6,3.3,6,36.0,12,0,19,5.0,85,51,1020.8,1005.6,2.0,7.0,22.1,23.2,True,False,1
4,16.9,31.6,1.5,4.0,9.6,7,38.0,6,7,18,18.0,75,51,1022.7,1016.9,0.0,6.0,21.2,25.4,True,False,2
3,11.8,24.6,1.1,1.0,3.9,2,31.0,6,12,11,9.0,82,44,1010.3,1007.7,4.0,5.0,19.4,22.3,True,False,9
2,13.7,19.7,1.5,5.9,5.5,0,37.0,13,6,5,6.0,63,70,1015.2,1013.0,3.0,7.0,17.3,16.9,True,False,1
2,13.2,26.1,1.5,10.2,6.7,14,34.0,0,5,8,7.0,93,73,1011.2,1017.3,8.0,3.0,17.5,18.0,True,False,2
8,27.6,32.9,1.5,12.5,2.2,12,40.0,5,5,16,20.0,54,52,1023.4,1007.8,5.0,8.0,32.2,29.1,True,False,12
8,24.3,32.5,1.5,5.3,1.0,2,36.0,12,3,15,16.0,77,77,1011.4,1022.1,1.0,3.0,31.9,26.6,True,False,11
7,10.0,16.6,1.5,9.2,0.5,11,40.0,14,5,20,5.0,63,83,1016.2,1015.8,5.0,6.0,11.1,10.1,True,False,12
7,20.9,28.1,1.5,6.7,4.4,1,27.0,1,12,18,9.0,95,53,1015.3,1017.1,4.0,6.0,23.8,26.1,True,False,8
8,13.9,22.4,1.5,1.2,9.2,13,30.0,11,8,14,16.0,66,42,1024.1,1013.4,2.0,2.0,15.6,17.6,True,False,7
1,23.8,35.2,1.5,12.5,10.7,15,41.0,0,4,13,6.0,55,67,1013.3,1020.9,1.0,7.0,32.0,31.0,True,False,4
5,19.8,30.5,1.1,13.3,5.0,6,34.0,14,1,11,11.0,79,49,1024.7,1016.1,6.0,8.0,27.2,29.2,True,False,10
10,11.4,23.7,1.5,6.1,8.2,9,39.0,13,15,16,19.0,76,44,1013.8,1010.5,6.0,1.0,12.2,15.7,True,False,4
1,25.7,37.7,1.5,11.1,10.7,13,23.0,8,7,14,14.0,97,63,1010.1,1017.0,0.0,8.0,31.8,32.7,True,False,1
3,12.0,25.3,1.5,0.8,11.7,7,32.0,15,5,20,12.0,59,77,1009.1,1020.4,1.0,8.0,12.9,19.1,True,False,6
10,15.8,23.6,1.5,8.7,11.2,11,36.0,10,11,20,20.0,93,72,1017.1,1020.1,1.0,4.0,20.3,19.2,True,False,1
10,11.5,25.6,1.5,7.5,6.8,12,47.0,3,10,18,15.0,53,63,1019.4,1023.7,7.0,5.0,18.1,17.9,True,False,7
9,20.9,29.0,1.5,13.0,4.7,12,46.0,13,0,8,9.0,60,88,1024.1,1024.6,6.0,0.0,22.5,25.8,True,False,12
10,12.9,20.3,1.5,2.9,6.6,3,30.0,9,12,10,16.0,86,60,1024.0,1016.8,5.0,5.0,14.1,18.5,True,False,10
8,21.9,29.2,1.5,9.5,9.4,4,41.0,1,5,20,8.0,84,49,1015.8,1014.1,6.0,3.0,27.6,28.6,True,False,10
2,24.4,32.9,1.5,10.9,5.0,4,30.0,6,10,7,14.0,73,89,1015.2,1005.8,1.0,1.0,27.3,25.6,True,False,4
6,23.8,32.6,1.5,11.7,3.2,2,32.0,15,11,7,13.0,54,75,1017.7,1006.3,5.0,8.0,26.7,30.7,True,False,9
2,28.7,39.8,1.5,0.1,2.2,9,46.0,6,12,13,6.0,50,51,1012.5,1018.2,8.0,1.0,35.3,38.7,True,False,1
6,14.3,20.5,1.5,0.7,11.6,5,35.0,2,4,19,16.0,63,62,1013.4,1009.8,6.0,6.0,15.4,19.6,True,False,3
6,21.6,28.9,1.5,10.7,1.5,12,30.0,2,11,15,10.0,54,64,1016.3,1008.3,4.0,8.0,28.8,26.1,True,False,9
8,16.3,28.5,1.5,14.6,3.1,12,35.0,5,12,16,20.0,80,53,1020.1,1018.4,2.0,6.0,24.7,23.0,True,False,5
2,11.1,21.3,1.5,1.4,3.7,13,24.0,12,9,18,11.0,75,80,1010.9,1009.0,8.0,7.0,20.2,17.9,True,False,4
9,15.6,26.0,1.5,2.7,4.7,7,28.0,15,7,17,14.0,93,76,1012.5,1019.6,1.0,7.0,22.5,19.3,True,False,11
1,15.6,26.1,1.5,8.0,5.4,14,37.0,13,7,11,16.0,67,36,1013.0,1008.0,5.0,5.0,20.4,16.6,True,False,4
10,11.1,20.4,1.5,7.8,10.5,13,35.0,8,0,12,19.0,71,33,1023.5,1008.9,8.0,5.0,20.1,16.6,True,False,8
2,25.3,31.0,1.5,14.1,7.5,1,37.0,8,0,14,5.0,91,65,1017.6,1010.9,2.0,0.0,25.5,29.9,True,False,8
7,19.7,25.5,1.5,6.7,10.5,15,32.0,6,15,12,6.0,67,54,1017.1,1012.8,3.0,0.0,21.5,23.6,True,False,10
10,23.0,35.2,1.0,9.6,4.1,7,28.0,12,6,8,16.0,80,57,1016.1,1005.7,1.0,3.0,24.3,28.2,True,False,4
9,22.7,31.4,1.5,10.4,5.0,11,38.0,6,7,11,18.0,65,68,1019.9,1008.9,0.0,0.0,27.8,29.2,True,False,7
4,17.6,28.4,1.5,11.7,5.6,12,49.0,9,9,15,13.0,59,87,1021.0,1010.9,4.0,8.0,28.2,26.6,True,False,6
9,28.0,36.4,1.5,3.4,5.1,8,34.0,4,1,20,18.0,75,55,1017.8,1013.0,3.0,8.0,35.3,29.4,True,False,9
3,29.7,43.5,1.5,14.6,7.2,0,40.0,7,6,12,11.0,54,88,1008.0,1018.7,6.0,8.0,35.3,34.8,True,False,12
1,22.0,27.6,1.5,13.4,7.6,3,32.0,9,0,19,13.0,75,43,1008.6,1008.8,4.0,8.0,26.8,26.1,True,False,7
2,23.2,37.5,1.5,2.5,4.7,2,31.0,1,4,20,7.0,78,45,1008.6,1012.2,3.0,6.0,31.5,35.4,True,False,10
4,25.6,34.0,1.5,7.6,5.1,0,27.0,7,9,17,18.0,80,79,1008.8,1018.3,8.0,0.0,29.2,27.4,True,False,9
4,24.2,33.9,1.5,14.5,8.5,2,20.0,14,8,8,13.0,61,37,1011.1,1023.5,7.0,6.0,31.2,27.3,True,False,4
2,13.2,19.3,1.5,14.4,11.9,9,33.0,4,0,11,8.0,58,30,1023.1,1024.5,6.0,6.0,18.5,16.2,True,False,3
3,17.1,27.2,1.5,9.7,11.5,9,30.0,11,4,16,18.0,85,83,1008.3,1020.7,4.0,3.0,22.9,26.8,True,False,6
10,26.0,38.9,1.5,4.0,2.3,7,28.0,4,13,6,16.0,88,78,1009.2,1005.4,1.0,0.0,32.1,30.3,True,False,10
6,15.7,30.4,1.5,11.9,10.0,7,34.0,1,2,12,10.0,79,60,1009.3,1018.8,1.0,8.0,16.7,25.8,True,False,1
8,12.3,18.1,1.5,3.3,11.1,9,28.0,15,8,13,18.0,66,70,1012.0,1022.7,4.0,1.0,12.3,15.1,True,False,8
10,16.3,23.3,1.5,2.4,3.9,5,22.0,11,1,9,18.0,59,88,1005.2,1011.3,6.0,4.0,17.8,17.2,True,False,5
5,27.9,37.2,1.5,14.6,7.1,1,46.0,4,4,16,6.0,71,47,1006.6,1019.1,8.0,3.0,28.2,30.2,True,False,10
9,18.8,29.6,1.5,4.9,0.1,9,37.0,8,11,18,11.0,91,39,1020.5,1006.3,3.0,4.0,25.5,25.0,True,False,4
10,22.8,31.0,1.5,4.8,8.2,11,23.0,15,11,17,17.0,73,44,1017.9,1009.4,6.0,8.0,27.6,22.9,True,False,5
2,11.8,24.1,1.5,0.6,1.5,13,46.0,15,14,18,13.0,94,37,1022.2,1010.7,2.0,5.0,17.8,17.6,True,False,1
6,12.4,25.8,1.5,6.6,3.1,10,37.0,15,3,5,17.0,80,75,1014.9,1011.7,3.0,1.0,13.2,15.9,True,False,5
1,11.4,25.7,1.5,11.4,8.5,13,31.0,1,0,17,14.0,54,33,1017.9,1017.3,0.0,1.0,23.6,15.4,True,False,5
10,29.1,39.5,1.5,12.2,2.9,2,25.0,3,7,7,20.0,94,48,1019.1,1015.5,3.0,1.0,35.3,29.4,True,False,3
8,16.8,29.1,1.5,1.5,8.5,12,37.0,4,1,7,20.0,75,62,1015.9,1017.5,2.0,8.0,26.2,16.9,True,False,4
8,26.2,32.8,1.5,5.1,5.1,3,26.0,14,15,9,15.0,77,68,1012.4,1016.0,2.0,1.0,31.9,30.3,True,False,9
7,28.5,41.8,1.5,5.5,11.3,2,46.0,11,10,8,16.0,65,61,1010.2,1021.6,4.0,7.0,35.3,30.7,True,False,7
5,28.2,40.2,1.5,13.9,9.1,3,37.0,14,15,17,12.0,84,71,1016.7,1020.5,1.0,5.0,32.7,39.7,True,False,1
3,14.6,25.5,1.0,12.5,4.1,5,21.0,14,12,7,13.0,66,61,1013.9,1006.8,4.0,7.0,21.6,20.8,True,False,10
7,21.8,27.0,1.2,12.4,5.4,11,34.0,15,4,8,14.0,95,48,1021.4,1016.6,6.0,3.0,25.9,23.5,True,False,2
6,22.1,32.2,1.5,14.5,9.3,3,32.0,6,6,6,5.0,66,85,1020.5,1005.4,5.0,8.0,23.5,26.8,True,False,4
7,17.7,22.9,1.5,5.6,1.4,15,25.0,2,8,19,20.0,78,75,1015.0,1009.4,3.0,0.0,17.8,21.8,True,False,7
8,17.6,25.5,1.5,6.7,10.5,2,36.0,3,0,18,10.0,79,69,1011.2,1022.6,3.0,0.0,25.3,18.8,True,False,7
5,16.7,25.8,1.5,1.2,8.3,8,46.0,7,10,14,5.0,99,66,1018.2,1022.5,8.0,5.0,18.0,20.4,True,False,2
4,26.5,40.7,1.5,4.3,6.6,14,23.0,5,8,20,16.0,55,89,1016.7,1023.4,2.0,0.0,26.8,35.3,True,False,4
1,12.4,23.9,1.5,3.8,0.0,11,38.0,15,3,14,14.0,75,90,1007.0,1008.7,6.0,0.0,18.4,15.2,True,False,9
1,14.4,26.7,1.5,14.6,10.5,4,35.0,3,6,5,20.0,52,62,1024.8,1012.0,2.0,7.0,19.2,20.7,True,False,4
1,29.2,34.7,1.5,2.4,10.8,12,40.0,6,5,19,11.0,81,78,1013.9,1006.6,7.0,8.0,30.6,30.4,True,False,4
6,28.4,42.3,1.5,13.5,3.3,7,36.0,7,8,12,16.0,60,84,1020.6,1022.1,6.0,8.0,33.3,40.1,True,False,3
10,24.5,31.8,1.5,5.3,6.1,9,21.0,11,7,11,9.0,54,90,1016.5,1016.7,0.0,4.0,30.4,27.7,True,False,3
2,10.5,19.0,0.9,7.9,3.5,1,34.0,7,0,10,5.0,80,38,1009.8,1023.7,1.0,5.0,17.7,10.6,True,False,4
7,24.8,30.5,1.5,3.4,11.5,14,30.0,1,11,11,13.0,94,56,1010.7,1012.4,6.0,5.0,30.1,26.4,True,False,1
4,25.1,34.9,1.5,13.9,4.4,3,39.0,11,4,11,16.0,90,43,1006.3,1011.2,2.0,8.0,29.9,31.0,True,False,5
1,11.4,23.2,1.5,10.6,2.9,2,27.0,15,8,11,13.0,75,84,1014.4,1008.0,6.0,3.0,18.2,14.6,True,False,8
3,19.3,33.8,1.5,7.0,10.5,8,43.0,15,9,16,20.0,100,64,1023.2,1009.5,8.0,8.0,30.8,23.4,True,False,5
6,25.9,36.8,1.5,11.9,4.6,3,20.0,9,9,6,6.0,81,66,1016.4,1013.0,6.0,7.0,34.9,27.5,True,False,6
9,26.8,41.4,1.5,11.9,0.6,14,21.0,14,2,7,14.0,74,76,1016.9,1017.4,7.0,5.0,30.2,36.2,True,False,11
8,13.3,25.6,1.5,12.5,1.5,3,28.0,12,6,11,13.0,79,57,1006.7,1006.7,1.0,7.0,17.6,24.1,True,False,5
7,14.8,22.6,1.5,9.3,6.9,5,28.0,14,5,5,9.0,61,58,1023.1,1024.4,0.0,6.0,21.7,17.0,True,False,11
10,14.1,20.7,1.5,12.1,4.2,10,32.0,5,3,14,15.0,78,88,1018.1,1005.9,8.0,0.0,16.8,20.5,True,False,10
4,25.7,40.5,1.5,7.2,7.2,8,23.0,12,11,14,18.0,53,40,1016.8,1007.2,6.0,8.0,34.5,32.6,True,False,5
5,25.3,34.6,1.5,1.6,2.9,1,23.0,13,3,11,12.0,75,33,1014.3,1005.0,1.0,8.0,26.8,30.6,True,False,10
2,15.7,29.3,1.5,4.4,6.1,6,30.0,12,13,18,9.0,64,35,1013.2,1016.3,1.0,8.0,29.1,21.2,True,False,4
10,11.6,23.9,1.5,3.4,2.0,14,39.0,5,12,5,19.0,75,46,1019.2,1007.2,4.0,7.0,13.6,16.3,True,False,4
4,21.2,27.9,1.5,4.8,7.0,1,32.0,0,0,16,15.0,55,42,1008.5,1015.0,2.0,5.0,25.7,24.5,True,False,3
2,21.3,30.5,1.5,6.0,8.9,0,44.0,14,2,15,7.0,75,53,1005.8,1007.2,1.0,6.0,30.1,27.7,True,False,12
4,17.9,26.4,1.5,8.9,11.2,15,50.0,14,9,20,16.0,69,33,1009.9,1008.4,4.0,1.0,18.5,18.0,True,False,2
1,16.6,23.4,1.5,13.9,3.7,7,41.0,6,0,15,10.0,87,61,1018.5,1019.4,1.0,6.0,22.0,17.8,True,False,1
4,22.1,37.1,1.5,8.8,11.7,6,21.0,15,15,8,18.0,64,70,1017.1,1010.5,1.0,3.0,22.4,35.1,True,False,7
9,25.0,35.7,1.5,14.6,4.7,7,40.0,8,2,13,15.0,59,76,1022.9,1006.8,0.0,2.0,26.8,29.0,True,False,6
10,12.2,21.8,1.5,9.3,5.3,7,50.0,9,11,14,15.0,68,62,1013.6,1010.9,3.0,8.0,19.6,12.5,True,False,4
8,23.0,28.0,1.5,12.5,11.0,12,36.0,9,11,8,15.0,78,72,1014.2,1021.1,0.0,7.0,23.8,27.3,True,False,12
6,14.3,21.7,1.5,8.5,3.6,6,33.0,3,0,20,20.0,87,34,1014.4,1021.0,2.0,4.0,16.6,15.8,True,False,2
9,18.2,23.5,1.5,9.5,0.1,12,28.0,8,0,11,7.0,76,64,1019.4,1012.4,4.0,7.0,18.9,20.1,True,False,3
1,14.6,22.2,1.5,6.7,7.0,14,40.0,7,4,5,15.0,58,72,1014.0,1024.2,6.0,2.0,21.1,15.3,True,False,7
3,29.8,37.1,1.5,7.9,8.6,3,37.0,12,9,11,13.0,60,58,1011.7,1013.1,0.0,1.0,35.1,36.8,True,False,11
6,13.7,26.5,1.5,14.6,3.6,7,45.0,6,3,16,16.0,78,38,1007.0,1020.5,2.0,3.0,14.3,22.9,True,False,1
2,24.7,38.2,1.5,13.1,6.0,1,46.0,4,8,18,10.0,88,75,1008.1,1008.3,3.0,6.0,26.2,30.1,True,False,9
6,21.4,35.3,1.5,5.1,7.1,7,29.0,10,11,15,6.0,100,44,1017.0,1009.0,0.0,0.0,22.2,25.6,True,False,9
10,25.2,36.4,1.5,4.2,5.1,6,31.0,0,7,16,9.0,65,48,1024.9,1019.4,8.0,7.0,32.5,32.9,True,False,2
3,21.6,29.4,1.5,8.3,6.0,15,23.0,6,14,11,18.0,70,71,1011.4,1022.6,8.0,2.0,29.3,28.3,True,False,9
10,16.3,21.4,1.5,11.9,0.5,10,26.0,9,8,17,8.0,90,85,1018.2,1012.4,5.0,7.0,16.7,20.5,True,False,9
10,23.7,28.9,1.5,9.3,8.4,3,20.0,15,1,17,19.0,95,77,1017.9,1022.2,3.0,2.0,26.1,23.9,True,False,2
1,26.3,36.1,1.5,1.9,2.7,11,21.0,0,15,16,17.0,83,87,1024.0,1017.4,8.0,0.0,31.1,31.9,True,False,6
3,26.1,32.7,1.5,3.7,3.4,1,29.0,9,7,8,12.0,53,68,1010.9,1010.8,1.0,8.0,32.5,26.7,True,False,7
1,11.7,22.0,1.5,1.7,1.9,7,41.0,4,4,11,7.0,96,60,1011.7,1008.7,6.0,4.0,14.4,12.2,True,False,11
7,17.8,27.8,1.5,5.8,2.3,14,50.0,0,10,11,5.0,51,55,1014.6,1018.9,1.0,8.0,23.8,21.7,True,False,8
6,18.4,26.2,1.5,6.3,11.8,0,28.0,2,5,6,5.0,59,40,1024.2,1023.8,2.0,0.0,23.9,23.0,True,False,10
2,20.0,25.1,1.5,2.3,10.6,8,30.0,9,6,15,20.0,53,87,1010.4,1024.9,5.0,5.0,20.8,23.7,True,False,8
9,19.7,29.9,1.5,0.8,7.2,11,35.0,14,15,19,18.0,71,82,1024.2,1007.4,0.0,2.0,25.7,22.2,True,False,7
2,28.3,38.0,1.5,1.7,5.8,2,24.0,4,1,5,5.0,57,73,1022.2,1011.3,6.0,8.0,34.9,36.3,True,False,10
8,22.1,28.5,1.5,6.9,10.8,3,40.0,3,12,7,18.0,87,49,1010.5,1024.6,0.0,8.0,23.5,27.2,True,False,8
8,27.0,40.7,1.5,13.7,8.3,9,41.0,6,9,17,15.0,71,75,1008.9,1017.0,8.0,3.0,29.9,29.8,True,False,6
4,25.1,38.9,1.5,11.7,3.0,14,39.0,5,5,8,7.0,78,58,1021.5,1020.9,8.0,0.0,30.9,35.1,True,False,7
2,17.4,26.2,1.5,13.9,4.5,10,46.0,12,7,12,11.0,87,36,1021.3,1006.6,0.0,3.0,25.2,19.2,True,False,11
4,26.1,31.9,1.5,1.4,6.4,13,36.0,12,11,17,9.0,67,68,1013.0,1013.6,6.0,4.0,28.4,29.4,True,False,6
6,18.2,25.1,1.5,10.9,5.8,4,36.0,10,4,18,14.0,94,76,1017.2,1017.4,0.0,8.0,22.1,19.2,True,False,7
3,16.1,25.3,1.5,4.6,7.6,0,20.0,0,3,10,10.0,98,55,1023.1,1010.1,1.0,7.0,22.1,25.2,True,False,2
7,24.8,39.3,1.5,8.2,9.8,10,47.0,10,0,5,13.0,94,85,1017.4,1008.7,1.0,8.0,31.4,33.2,True,False,9
2,25.5,38.1,1.5,0.3,3.2,12,31.0,4,12,7,12.0,57,63,1007.5,1016.1,4.0,4.0,29.1,36.3,True,False,7
5,24.8,35.4,1.5,3.9,11.7,1,40.0,11,4,17,12.0,83,46,1009.5,1007.9,4.0,8.0,30.6,27.3,True,False,1
5,15.3,24.8,1.0,14.6,6.5,2,32.0,4,5,6,7.0,61,42,1007.1,1006.6,8.0,2.0,22.9,22.7,True,False,9
3,27.0,38.4,1.5,4.0,8.3,13,21.0,2,4,20,18.0,71,46,1010.0,1009.8,6.0,1.0,31.7,29.7,True,False,12
7,27.2,34.7,1.5,14.1,6.0,9,48.0,6,4,17,11.0,69,52,1018.7,1024.9,6.0,5.0,31.4,30.4,True,False,4
6,24.7,34.0,1.5,9.5,6.7,5,21.0,6,7,8,15.0,76,62,1011.8,1014.8,0.0,2.0,30.5,33.8,True,False,1
2,25.6,35.2,1.5,9.1,10.8,4,41.0,12,2,8,5.0,72,51,1005.4,1019.1,8.0,0.0,26.5,30.2,True,False,10
10,20.4,31.3,1.5,10.2,10.1,9,31.0,9,14,15,15.0,81,87,1013.3,1019.7,6.0,0.0,23.0,28.8,True,False,11
6,17.6,31.4,1.5,7.5,5.6,0,25.0,10,15,5,13.0,66,42,1015.2,1015.1,1.0,0.0,26.0,27.3,True,False,7
9,12.8,22.9,1.5,2.6,10.1,10,38.0,6,14,6,6.0,64,36,1018.7,1020.1,8.0,0.0,13.4,22.7,True,False,4
3,15.9,22.6,0.7,1.4,9.2,13,47.0,10,3,11,14.0,91,33,1020.4,1013.4,0.0,3.0,18.5,21.6,True,False,5
5,13.2,18.4,1.5,8.4,7.0,9,29.0,6,14,20,18.0,69,86,1009.1,1022.6,3.0,4.0,16.5,13.7,True,False,6
4,10.9,24.7,1.5,0.5,4.5,11,40.0,12,9,17,10.0,72,79,1011.5,1013.5,8.0,1.0,11.7,19.5,True,False,12
2,29.0,40.6,1.5,12.1,11.7,0,38.0,7,0,17,10.0,88,49,1005.3,1021.9,4.0,1.0,35.3,30.1,True,False,5
6,18.0,28.3,0.4,13.0,3.9,15,25.0,7,2,8,16.0,77,50,1009.0,1012.9,0.0,3.0,23.9,20.9,True,False,3
6,26.1,35.0,1.5,8.1,5.0,3,43.0,5,3,7,16.0,97,43,1024.7,1019.6,5.0,0.0,31.4,27.7,True,False,9
7,14.1,19.6,1.5,0.5,1.7,11,30.0,8,13,10,10.0,88,50,1022.9,1008.2,4.0,3.0,14.4,15.6,True,False,2
9,11.7,19.4,1.5,11.7,6.1,6,45.0,7,10,16,10.0,54,83,1011.2,1022.0,8.0,4.0,19.3,13.4,True,False,7
5,22.1,28.5,1.5,8.2,10.1,12,42.0,2,3,12,6.0,70,53,1005.4,1023.1,6.0,1.0,26.4,23.2,True,False,2
8,26.0,35.7,1.5,5.5,2.1,5,30.0,3,13,16,6.0,86,67,1023.0,1006.8,6.0,1.0,31.1,29.2,True,False,2
3,22.7,27.9,1.5,6.6,6.9,9,40.0,3,13,5,8.0,68,82,1009.8,1019.1,4.0,1.0,27.4,26.0,True,False,5
1,26.7,34.4,1.3,12.8,5.9,1,49.0,5,11,6,12.0,75,37,1017.9,1015.1,7.0,0.0,30.6,28.5,True,False,9
2,27.7,36.5,1.5,11.3,3.8,14,41.0,5,9,6,12.0,95,49,1006.6,1022.8,6.0,2.0,30.3,28.6,True,False,10
5,27.8,36.3,1.5,1.7,9.5,2,29.0,11,3,15,20.0,95,41,1009.8,1016.2,3.0,4.0,32.8,31.0,True,False,4
2,26.4,37.9,1.5,6.5,5.3,9,45.0,5,6,8,7.0,86,86,1014.2,1005.2,2.0,2.0,31.3,28.0,True,False,10
2,24.1,38.4,1.5,6.1,11.1,3,40.0,10,2,20,17.0,96,68,1023.8,1021.4,0.0,7.0,26.1,29.6,True,False,3
8,15.1,28.7,1.5,6.6,5.0,0,22.0,5,8,19,5.0,78,44,1016.8,1012.1,8.0,1.0,21.1,20.9,True,False,9
2,26.6,33.5,1.5,4.9,3.8,7,27.0,14,13,15,8.0,100,61,1015.2,1011.8,1.0,4.0,27.3,32.1,True,False,4
1,11.5,20.5,1.5,0.8,1.1,9,28.0,10,9,15,14.0,62,76,1007.1,1013.9,3.0,6.0,13.9,19.5,True,False,7
8,28.2,41.1,1.5,14.1,8.2,9,26.0,0,11,13,8.0,67,76,1014.7,1007.3,7.0,4.0,35.3,39.6,True,False,12
8,27.9,39.4,1.3,0.7,7.2,13,22.0,12,11,11,15.0,81,78,1008.2,1013.5,2.0,1.0,35.3,38.2,True,False,8
3,24.2,36.6,1.5,0.6,8.1,2,22.0,3,15,5,18.0,53,87,1014.7,1017.7,5.0,7.0,29.2,29.3,True,False,12
4,17.8,28.5,1.5,11.2,1.9,10,47.0,8,14,9,11.0,100,46,1021.2,1022.3,7.0,7.0,20.8,22.1,True,False,12
8,13.4,26.4,1.5,12.2,9.1,12,43.0,13,12,9,20.0,75,62,1020.9,1007.9,6.0,7.0,15.1,16.3,True,False,8
1,10.4,15.5,1.5,1.3,8.9,8,45.0,5,5,17,12.0,58,59,1017.2,1009.3,3.0,7.0,13.6,10.5,True,False,2
1,29.0,40.1,1.3,8.9,2.9,9,38.0,2,5,7,20.0,88,55,1018.5,1021.1,3.0,0.0,35.3,38.2,True,False,6
2,25.1,38.8,1.5,4.6,2.6,14,30.0,1,3,20,16.0,68,44,1017.0,1013.8,6.0,4.0,32.5,35.2,True,False,5
7,12.3,18.1,1.5,11.7,11.4,12,37.0,0,13,11,17.0,82,78,1022.3,1017.9,3.0,5.0,12.8,16.3,True,False,11
7,15.2,26.7,1.5,1.4,1.1,0,48.0,3,2,14,20.0,93,59,1016.2,1022.0,4.0,6.0,17.6,17.3,True,False,12
6,18.5,26.9,1.5,0.8,4.0,3,42.0,11,4,18,15.0,82,82,1006.5,1012.1,0.0,6.0,18.9,24.3,True,False,10
1,28.4,35.0,1.5,0.5,5.7,5,45.0,10,10,20,18.0,80,57,1009.0,1022.1,2.0,1.0,33.8,30.7,True,False,2
9,25.0,33.5,1.5,7.4,11.8,0,42.0,6,6,5,8.0,70,67,1007.6,1014.5,7.0,0.0,33.3,33.4,True,False,10
6,17.8,28.3,0.4,1.2,6.7,9,25.0,8,1,11,8.0,84,39,1024.2,1016.1,6.0,4.0,28.2,18.0,True,False,4
7,23.0,31.3,1.5,9.3,10.5,8,49.0,3,9,13,10.0,51,84,1009.6,1008.0,8.0,7.0,30.4,28.7,True,False,8
3,13.8,28.2,1.5,10.0,9.9,7,41.0,4,10,18,19.0,54,40,1020.7,1024.7,0.0,4.0,16.6,14.5,True,False,2
10,24.3,36.8,1.5,9.2,9.3,6,32.0,11,1,8,9.0,81,35,1020.7,1016.9,6.0,2.0,35.3,29.5,True,False,6
1,24.8,32.8,1.5,4.7,10.0,5,50.0,7,1,12,18.0,69,79,1022.9,1012.7,7.0,3.0,29.6,28.1,True,False,12
6,15.0,20.2,1.5,1.5,9.0,7,39.0,11,7,12,19.0,65,41,1005.5,1023.6,0.0,8.0,17.4,16.5,True,False,11
10,28.4,39.9,1.5,5.1,10.8,10,26.0,15,1,9,12.0,77,56,1017.9,1013.1,5.0,1.0,31.5,29.4,True,False,12
3,28.8,43.0,1.5,5.3,4.0,9,43.0,1,13,20,10.0,60,44,1013.2,1005.2,1.0,3.0,29.4,31.3,True,False,1
9,29.7,42.2,1.5,0.2,10.7,14,39.0,3,4,15,19.0,92,35,1015.2,1019.7,2.0,3.0,35.3,37.2,True,False,3
7,23.8,32.8,1.5,9.0,2.2,14,24.0,15,0,19,15.0,68,35,1007.6,1021.8,0.0,2.0,24.9,31.8,True,False,1
3,22.3,31.8,1.5,12.5,1.5,0,37.0,12,6,5,19.0,67,30,1013.9,1008.5,1.0,6.0,28.9,29.6,True,False,7
6,29.9,42.3,1.5,13.8,3.1,12,34.0,9,12,5,7.0,88,85,1016.9,1024.7,3.0,0.0,30.8,35.9,True,False,8
6,12.2,20.3,1.5,2.2,1.2,10,40.0,10,5,15,11.0,68,64,1018.7,1014.4,1.0,8.0,14.0,18.3,True,False,5
8,12.3,19.0,1.5,6.1,9.4,14,39.0,9,14,13,11.0,67,31,1013.1,1019.8,0.0,1.0,15.8,17.1,True,False,9
2,22.9,36.2,1.5,12.3,9.4,5,22.0,5,1,5,12.0,80,79,1012.6,1007.8,2.0,3.0,26.9,35.9,True,False,10
10,16.1,28.9,1.4,11.6,1.1,8,50.0,8,13,12,20.0,74,41,1008.3,1014.4,3.0,5.0,26.2,22.6,True,False,7
9,13.3,27.9,1.5,6.9,0.7,5,33.0,1,0,5,17.0,70,82,1012.0,1005.7,5.0,6.0,19.8,26.2,True,False,1
3,15.4,26.3,1.5,6.0,5.9,0,28.0,4,14,19,13.0,63,41,1018.3,1015.3,4.0,1.0,24.3,17.4,True,False,8
10,21.1,26.8,1.5,0.3,2.3,8,35.0,7,0,13,11.0,98,37,1014.5,1020.4,2.0,0.0,24.1,24.5,True,False,7
9,27.5,39.5,1.5,10.3,6.4,9,39.0,9,10,16,8.0,78,42,1021.3,1010.9,3.0,2.0,35.3,31.9,True,False,6
6,15.2,26.2,1.5,1.3,0.3,4,41.0,12,1,11,15.0,95,89,1020.4,1005.6,0.0,2.0,17.7,20.9,True,False,1
